age,income,credit_score,transaction_amount,num_transactions,region,account_type,is_fraud
24,80790.66859310945,702,323.4421339449958,14,north,savings,0
18,84887.73029752178,612,297.8109129486241,7,south,savings,0
36,43500.15118324978,724,87.86479299828443,3,east,checking,0
26,46756.6429613713,677,132.2337846047134,9,west,savings,0
19,67893.81830469702,552,559.9455959463276,13,south,savings,0
27,49193.04025315728,713,113.99063171051583,6,north,savings,0
23,54318.83173101643,633,353.59077084523125,5,west,checking,0
50,55380.82630813615,750,13.003511024544826,6,west,savings,0
42,26204.902657035156,680,31.803071786357297,5,south,savings,0
33,54792.433808586444,711,87.17512770948694,5,north,premium,1
48,44654.08338903739,603,131.83363895673648,6,east,savings,0
34,47603.15766400342,632,254.10879211092612,15,east,savings,0
25,76654.48005203222,643,666.7400469498621,7,north,checking,0
49,36152.396585811155,748,73.86229490728032,9,south,checking,0
39,67198.07780121965,814,7.286490738288102,10,south,savings,0
23,50815.55604502287,615,242.29689771712324,10,south,checking,0
32,50803.597472562484,766,139.09544130085607,7,east,savings,0
25,66855.57844077567,506,33.198567252757556,9,south,checking,0
20,60100.76941853335,584,102.42858262946118,6,east,savings,0
43,63559.19495829297,603,203.39983795724476,7,south,savings,0
53,69522.76990799292,571,220.72019298922808,9,north,savings,0
20,50030.374252250156,553,103.85764434422879,7,east,premium,0
39,45816.44898238374,713,54.62282362681892,5,east,checking,0
27,38722.742101633026,662,545.971011128323,9,west,premium,0
29,42618.842050315674,710,163.3123387250356,5,south,checking,0
28,99236.41637963089,735,78.69749095776605,8,north,savings,0
25,73670.1937110518,701,49.372146145840425,5,west,savings,0
34,34733.88450687968,732,197.01402136880208,12,east,premium,0
25,35163.13064884645,674,41.59709029293597,6,west,checking,0
36,62227.99092577737,585,28.25878965886458,9,north,premium,0
33,63208.97196066951,764,113.20038284679433,1,south,savings,0
31,63233.25752976046,632,51.37088283977849,9,north,savings,0
24,51175.66309669453,605,148.69463624901115,8,west,savings,0
28,53118.186099956496,665,18.824054365705102,10,west,savings,0
41,59918.19286239036,606,159.60602476818633,10,south,savings,0
39,56288.39509439996,646,49.96396373474265,5,north,savings,0
24,21710.494408786974,707,1.0,12,north,checking,0
34,51553.00554137209,707,20.36197221979421,3,south,savings,0
41,42228.903486095296,608,406.8434764835666,6,south,savings,0
18,57628.17128362768,640,303.01142574145524,6,east,checking,0
39,99778.88503905115,765,39.90942561163451,8,south,savings,0
27,60512.22498211457,719,226.01318214052228,4,south,checking,0
39,50297.054707414034,846,140.6928973759313,8,north,savings,0
26,68827.02252965879,774,530.5768535109893,7,east,premium,0
18,62240.31830813819,771,70.16627540436275,6,south,checking,0
18,61301.417356777616,568,171.60137190745402,5,west,premium,0
34,64102.758898235064,741,9.846585364791679,12,east,checking,0
36,85848.15347244313,675,75.68860192770336,14,south,savings,0
24,38036.673470111265,635,497.87762359923005,10,north,savings,0
40,62104.481152171815,693,116.14736246295602,7,west,checking,0
18,41104.28305027692,755,50.92622174997673,3,north,checking,0
33,63332.689695133726,720,19.22119973562918,4,south,checking,0
21,41219.70232770858,609,182.37054712686165,14,west,savings,0
27,48739.49779592374,739,155.28480903580748,6,east,checking,0
34,50573.651286431406,628,70.24605166240083,10,south,checking,0
25,69637.25079017064,697,452.2108193833282,10,north,checking,0
30,68776.81665913621,655,3.3679508543609025,10,west,savings,0
44,36314.239353304234,662,54.301339866194,9,north,premium,0
28,55824.01166499773,741,380.8781080468814,9,north,savings,0
42,44356.30217876241,596,58.05586087005966,5,north,savings,0
22,36122.426339869984,835,43.603555698352636,8,north,checking,0
39,51744.74424363444,534,114.6064109149747,6,west,savings,0
48,50372.75817316271,632,260.42182454609576,10,east,checking,0
18,91400.74729518284,709,16.32945649931485,11,east,savings,0
26,61494.397380410446,726,429.76011064275804,9,west,savings,0
39,34335.73748868644,671,237.76513215181768,8,north,savings,0
31,46528.389937435866,675,29.99652062351355,9,north,savings,0
37,70320.74943144097,712,186.72336634161647,5,south,savings,0
27,86326.64159304887,661,72.90988436481,12,south,savings,0
34,31210.250316430625,791,77.19861287801226,5,south,checking,0
32,26801.134222914323,747,229.3793476970399,10,north,checking,0
45,83064.47763057673,749,493.65573201837526,9,south,checking,0
36,60844.21266056356,602,20.313841745430906,14,north,checking,0
37,41975.6090218545,673,81.87215723166176,11,north,savings,0
29,63019.43629183653,655,98.36083404551555,10,north,premium,1
29,15463.783914746833,599,70.81571132495111,14,south,checking,0
29,55050.63259895742,708,67.69238475096948,10,south,savings,0
37,59917.31759264628,636,8.052633224194274,8,south,checking,0
29,68864.05209306744,732,173.53410153949795,7,west,savings,0
36,39791.56071561194,594,85.96219079497669,10,west,checking,0
54,56285.307421050384,817,32.498533286904326,6,south,savings,0
42,41118.63060910619,608,253.95024235199188,8,west,savings,0
30,58830.756335114755,697,243.34864912994541,7,west,savings,0
46,41569.80516455464,743,99.9441339433895,12,south,savings,0
29,48878.48741259669,634,53.16960728289178,4,south,premium,0
18,40062.769078146564,748,152.45508728655128,11,west,premium,0
23,64767.043627354855,581,50.98365963695053,10,east,savings,0
18,67876.76674984998,796,40.37968048115218,8,north,savings,0
30,51480.69145063879,681,196.68618974658418,8,east,savings,1
34,55573.56992440043,632,6.17412649485136,13,north,checking,0
50,33271.12878049684,656,14.934680233646244,11,south,savings,1
37,50504.85027989819,744,1.021697771307857,9,north,premium,0
31,54246.93074437383,633,24.898126559918193,6,north,checking,0
42,94311.89636544962,620,10.722790497017948,2,north,premium,0
18,38320.49461338755,662,820.985200468063,11,west,checking,0
36,76962.65858128657,585,51.122342006449315,7,north,checking,0
41,69952.88160198712,825,24.248720777859447,15,north,checking,0
19,59209.54606735204,634,41.36228571330063,6,north,checking,0
45,81379.307262927,746,412.6254267433587,8,south,checking,0
37,60581.58208910294,696,110.14545431559502,5,west,checking,0
29,60837.38793501893,601,68.0765787907025,10,north,checking,0
40,54203.19020473682,679,309.99829477159943,5,north,premium,0
56,73353.53323627941,742,75.37661090152034,4,south,premium,0
35,71447.03850716326,664,61.197168834562916,5,south,checking,0
36,45614.84068755682,775,34.843258707186344,9,north,savings,0
29,35211.29208101849,761,71.17328848770275,10,south,savings,0
25,51955.290439065146,753,57.119757406035205,10,south,premium,0
42,42999.421534035304,643,169.65666739261366,4,south,savings,1
25,54047.13138076967,593,51.28541125467611,11,west,savings,0
34,73561.57202026209,630,129.12831378432168,9,north,savings,0
29,48140.47517369815,695,10.224508862973277,6,north,checking,0
38,54357.649280326375,723,31.847077598446248,12,west,checking,0
37,55870.341022125926,506,78.48668094227907,8,west,savings,1
44,67726.46323307927,679,414.57230749704473,7,north,savings,0
28,21296.659990230924,692,71.04199702036358,5,west,checking,0
31,45899.49557852055,657,163.62971132451887,10,east,premium,0
24,58169.25538419209,783,44.17322167985033,9,north,savings,0
29,73001.18434640292,713,20.37872764988913,8,south,savings,0
37,47621.46328740692,784,9.04797087938873,9,north,checking,0
41,26851.709409371888,662,54.66578586141665,7,north,checking,0
24,64295.67168949205,754,25.735914712875342,2,north,checking,0
42,45469.56416761556,810,28.67597317066347,4,south,checking,0
47,37155.00011364458,784,214.54277339017185,7,west,premium,0
38,45634.81915430164,592,2.394725013126011,4,south,savings,0
52,52232.11963516226,659,122.40238640449996,6,south,savings,0
26,45928.83003192681,652,71.57511556526306,9,south,checking,1
21,21916.509143513962,719,105.95006132681812,4,east,checking,0
18,68455.99295330698,734,124.11505291943902,10,east,checking,0
48,74123.12561918084,612,56.393452138567575,7,south,premium,0
40,64772.82987009259,685,52.45678495522253,11,south,checking,0
33,37934.714943627754,518,198.30192120025043,4,south,checking,0
36,51977.626990787234,795,307.5138566828854,16,east,savings,0
22,54902.18027155813,639,32.08699827351721,8,north,savings,0
58,63981.91584342865,684,15.40772820818551,5,north,checking,0
35,65025.107330771214,655,342.1173853062378,8,south,savings,0
35,43987.39301832256,771,64.59331557983779,4,west,savings,0
41,56229.933346203405,452,120.21592869538388,8,south,premium,0
38,61859.20606922862,678,66.83602809017248,9,west,premium,0
36,76837.3348322015,671,20.167315366461658,9,north,savings,0
26,65567.59809737085,643,133.49539683549733,10,south,checking,1
38,66835.85031063278,818,111.7105573443821,6,south,savings,0
52,56257.39941894041,609,34.033877836295616,7,east,savings,0
47,76156.88717805257,741,90.18615764552695,9,west,checking,0
49,61146.44193939246,708,239.1436098695479,7,west,checking,0
28,42083.68134739644,780,133.8956903367485,11,east,savings,0
24,76050.54955187786,626,15.2911764180398,2,east,savings,0
32,65468.54908808541,621,119.11809907835689,17,west,savings,0
34,48354.339683072765,767,181.97135714829048,12,south,premium,0
44,47807.60548901135,714,236.04070333679772,8,west,checking,0
18,59448.63317711143,556,148.78052852221185,3,west,savings,0
49,61947.77192901377,636,24.847662295649272,9,south,savings,0
32,57959.3839844681,710,185.77080083386426,9,east,checking,0
29,59669.63010164327,747,169.67427948085978,6,south,checking,0
23,80499.3606186457,625,3.709525246459163,6,north,checking,0
18,71073.14728352329,446,79.58989295775962,10,south,savings,0
42,57859.53386897536,721,60.733596538210165,3,north,premium,0
34,69119.65871151225,582,166.03238793845307,4,south,savings,0
21,39512.141447086906,518,36.52792554392939,10,west,savings,0
21,60968.90574920213,453,134.05905377960175,6,north,savings,0
30,82139.59524599665,745,366.632601625469,12,north,checking,0
50,51729.31156911439,690,239.77645566835835,9,east,premium,0
31,42285.49107071373,661,381.6177610393075,9,south,checking,0
18,45218.66667110409,791,575.9969871180909,10,south,checking,0
31,38655.50443986418,730,1.6091191525246658,6,south,savings,0
31,43228.57137808445,809,146.22360860304514,9,north,savings,0
18,49442.37852114956,568,79.86853473132295,7,north,checking,0
33,33916.494712320375,677,294.76110620683255,12,west,checking,0
31,55234.27500924405,550,43.51569106494097,8,north,checking,0
40,68534.15760679971,661,594.7304346292046,10,south,savings,0
52,41383.65729779619,660,142.67424599626105,6,west,savings,0
45,77789.25885462653,730,236.64540113713696,11,west,savings,0
31,62661.88132791392,683,13.42300161940327,7,north,premium,0
22,70458.70878436086,729,30.401518153835212,6,south,checking,0
59,45132.481692217945,736,213.07305239897735,8,east,savings,0
34,67817.87840599923,850,3.334774184458943,8,east,savings,0
34,38620.9914940703,654,254.64039068486386,8,east,savings,0
33,68353.71251254763,604,2.1070830803326834,9,south,savings,0
35,57577.59009690297,699,160.55570421255587,6,north,checking,0
32,63298.76829977176,615,68.14172953581868,12,south,premium,0
28,37366.08091562723,798,141.81732902222598,5,east,checking,0
28,41573.95236585093,657,178.6246343065808,6,east,savings,0
33,63958.42327380077,634,62.89092392849385,9,north,checking,0
28,40774.77993663699,642,17.13705731366888,11,north,checking,0
26,61948.094381486844,737,10.82849669227341,13,west,savings,0
35,34492.93290309631,667,133.3509620602893,6,north,premium,0
31,67722.61319000002,628,110.30031423878492,11,north,checking,0
49,36512.15027847236,813,203.3362654261973,5,east,savings,0
18,63284.49906519285,611,106.92153870025359,7,south,checking,0
44,64384.46400469002,682,82.34294563729628,6,north,checking,0
46,44548.422723556374,732,76.14639877587364,10,south,checking,0
18,63730.3985062709,549,4.020436930668063,5,south,savings,0
30,58906.63395000334,718,61.32097302699499,6,south,savings,0
30,46917.372157108926,595,559.581254759865,8,west,savings,0
19,39871.67973885688,745,310.19286076728315,6,north,checking,0
26,25560.614624911315,602,59.93246085066229,3,east,savings,0
22,60244.750709495405,735,132.9353194871574,6,north,checking,0
51,31527.95842956917,768,281.8888131277527,7,south,checking,0
43,56430.162991619625,748,87.3145034561635,11,east,savings,0
46,51048.27675876626,700,2.7181594415227135,7,north,checking,0
41,65187.14163157293,661,11.614867649464475,9,south,savings,0
22,50469.317507652035,633,107.12275220522878,4,north,savings,0
28,50058.28320479363,797,523.2064328157379,7,north,savings,0
38,65978.06056432443,624,177.23854685715455,9,south,premium,0
21,60025.870436261765,597,11.033449575086104,9,east,checking,0
41,59742.33935774167,733,31.489845032033116,6,north,savings,0
31,62039.01384712789,616,221.31680665884795,6,west,premium,0
30,31966.418151893413,603,276.2431041754572,7,north,checking,0
41,66351.83019980472,564,144.23032158302883,7,north,savings,0
38,64187.03191020404,641,155.10209008566972,6,north,savings,0
30,39749.75307135254,673,4.312005896382604,13,north,savings,0
45,51338.79289488698,699,264.502270297821,6,north,checking,0
23,54410.39068558553,756,232.8701999082342,7,east,checking,0
40,52982.54823397401,722,44.97031241257953,6,south,savings,0
39,60007.89949852802,664,184.99825507213174,10,south,savings,0
30,76470.50172746775,664,36.282954540695485,2,west,savings,0
37,71226.50091509243,720,6.174895715328645,5,south,savings,0
21,35316.71209852891,781,33.68478595084896,8,north,checking,0
43,64331.04985459073,690,29.51703504150483,5,north,savings,0
32,74933.99979303114,642,61.816368884488504,5,north,checking,0
28,60802.12781033804,600,81.3086192353863,8,south,premium,0
44,71364.70637778951,564,106.55587060501429,8,north,savings,0
26,85184.05668551147,733,97.15549864391697,6,south,savings,0
19,70355.64319160471,726,47.34529347906516,3,east,savings,0
18,58739.62893462593,726,4.440688788175872,7,east,savings,0
40,70676.3271112713,669,139.3690228001188,8,east,checking,0
21,57173.31749645337,792,75.56380546819452,7,north,checking,0
51,55358.54564927433,641,53.2169734196904,10,north,savings,0
18,49728.78646429401,756,302.5444442991607,13,south,savings,0
50,78451.20038248162,676,206.0027566385623,9,north,savings,0
36,42723.57001086998,631,292.5417772642777,5,north,savings,0
33,77985.51587017174,727,102.4744170616241,5,south,checking,0
28,62497.96185610557,712,21.049956805384067,6,south,savings,0
37,34010.40737797088,708,178.71843769316882,14,east,checking,0
33,60514.73939487132,686,34.61471158316037,10,south,checking,0
45,23499.60238522564,676,87.30251209549397,9,west,savings,0
35,64382.62025246554,850,10.081439023411308,9,east,checking,1
35,68278.47224483486,774,261.70997389427964,3,north,premium,0
30,46114.6606652192,737,20.191048381678993,4,south,savings,0
33,56853.21543933373,688,350.10750500565655,8,south,savings,0
37,84312.3615062543,760,299.5196155913206,11,east,savings,0
18,47413.79943607095,721,93.70634347220394,10,south,checking,0
20,39116.386194151,682,204.60257518628555,6,south,savings,0
41,77224.95103693899,655,144.91871391781834,10,south,premium,0
35,84438.80785796192,673,243.74033928563637,13,north,checking,0
32,55055.43507771771,426,84.7936180047423,7,west,premium,0
34,70171.94553112534,696,231.1327096105258,13,south,savings,0
37,75122.13873296321,640,93.11192727952816,5,north,checking,0
28,43862.73651192424,807,424.4457204094609,10,north,savings,0
26,47720.41246948198,681,99.93843108875961,11,west,savings,0
35,73463.11769732102,584,93.15726673141563,12,south,premium,0
24,80275.21418062763,676,230.61773198330218,11,east,savings,0
38,63443.21290261532,596,258.54030307053097,9,west,premium,0
18,41802.784697469186,717,121.28003964374247,6,west,savings,0
44,84805.91667549162,703,29.730660031276653,5,south,premium,0
38,47035.43653282053,756,94.5986159678648,10,north,checking,0
36,49972.933282428225,616,516.6431494091679,7,north,checking,0
43,60135.06751734432,682,209.74665679344736,5,south,savings,0
50,78312.40631072162,570,250.03034583156764,9,south,savings,1
44,67809.63964828335,736,5.00645153588164,10,south,checking,0
18,61222.982505428656,721,94.62714848187113,9,south,checking,0
21,61949.32795177159,719,156.0321782759782,5,east,savings,0
27,55652.72002965199,680,265.8223675576927,10,north,savings,0
34,63372.092717777596,713,7.579351702533283,6,north,savings,0
39,17056.598834585457,808,287.0269281575676,12,east,savings,1
26,50550.88811395303,657,119.24407814734191,4,north,savings,0
35,58619.829023751714,691,32.9687457714031,9,east,checking,0
26,37734.788745707396,593,57.245123851288575,7,south,savings,1
27,60794.8497671734,610,49.67813961141674,3,west,savings,0
19,51932.931685208176,687,113.52779837217626,10,west,premium,0
24,81332.13547473235,768,7.960390560934595,5,south,savings,0
20,78595.29587822285,659,25.891835306576468,6,east,checking,0
24,48012.91646322756,661,251.2509792912418,9,north,checking,1
44,52737.43432649957,647,21.338947260947503,4,south,checking,0
24,53890.78651587411,637,39.86778895502702,8,east,checking,0
60,48225.10785760566,703,90.59763452094691,12,east,checking,0
38,57925.3747604219,560,109.19834139078661,12,south,savings,0
35,43625.76896668615,782,216.34114866628934,12,north,checking,0
25,38040.7699759371,626,88.94978871370886,9,west,checking,0
41,64340.66835850403,737,234.00049413513807,4,north,savings,0
28,64442.94376332716,578,144.48624667477458,9,west,savings,0
35,42935.26360510012,733,18.00341231912757,5,east,checking,0
59,68430.331461439,733,25.49933415456137,6,south,checking,0
33,45526.33406252003,710,86.18033336169758,7,north,savings,0
45,58797.478570569714,600,75.84820070440831,6,north,premium,0
26,67305.16018918683,699,204.1198830668131,5,west,checking,0
33,54495.811529444305,585,130.3885806665408,9,west,premium,0
51,61821.113682117015,659,73.6860709101171,10,south,premium,0
27,47253.55534168643,762,28.08690032051458,11,south,savings,0
52,52053.00124857854,743,38.58982773265246,8,east,checking,0
41,51912.1085367949,681,128.5268508681017,8,south,checking,0
28,43801.324801896415,602,82.60106933348759,10,east,checking,0
40,52348.38755326327,731,108.51853994204518,13,south,checking,0
43,31770.7255170438,681,28.07191478470005,11,west,savings,0
40,47632.69379286843,494,163.10913065425024,7,east,savings,0
18,50726.86759945494,742,287.1284681357616,9,south,savings,0
26,51157.3037125693,678,44.74867678448214,8,west,checking,0
31,51377.53831193832,776,101.4477059932973,6,south,checking,0
33,54073.53700209806,592,556.5297381408467,11,north,savings,0
40,62191.62277129096,425,60.79915925569261,7,north,checking,0
35,68117.75611198784,702,135.5973975500925,9,east,checking,0
20,45253.52159727599,703,14.178863664603437,6,west,savings,0
37,36951.987169162836,544,139.71636716522357,5,west,savings,0
40,39369.33381635346,601,14.085917489645636,11,east,savings,0
39,47691.956182076094,850,479.9913131679888,6,north,premium,0
44,49721.18023275236,655,188.6390851401905,10,north,checking,0
42,43450.059007038144,738,232.78845091789722,8,south,savings,0
38,35558.250036251586,627,182.6622685500003,13,west,savings,0
33,48158.18758788718,512,133.6406174933187,9,west,checking,0
18,57721.39930170957,666,89.65176502253087,5,north,checking,0
38,63925.44198753347,658,293.1841679030795,14,east,checking,0
36,46638.65420337518,648,471.4111143494097,11,south,savings,0
36,48805.032667848485,670,103.68320728639065,7,north,savings,1
21,41099.525367290335,701,402.2149996740157,14,south,premium,0
23,54528.41244437835,667,131.32015819902873,11,west,savings,0
44,42273.57048713778,578,115.95334608273546,3,north,savings,0
33,63596.917198618,718,90.9031230898897,16,west,checking,0
40,28212.002620988333,524,35.22317580085713,6,north,premium,0
34,49605.55491321306,515,1.0,4,north,checking,0
34,59516.610087876135,739,41.46310344926077,7,north,checking,0
43,57757.51774483756,720,106.91776372408242,13,west,savings,0
28,95395.50495970744,675,71.69568148494221,7,south,savings,0
34,60247.00036851861,568,89.26299832809165,9,east,savings,0
29,39939.18104736984,623,591.7456277318082,8,south,checking,0
29,53568.03629366391,658,64.6803053564666,11,south,savings,0
30,28356.304998003223,552,90.27208180757684,5,west,premium,0
36,53791.003760548585,620,21.49666759613655,7,south,savings,0
29,42504.15914498862,732,7.371876971358247,6,west,checking,0
46,68730.85413340243,794,224.0214899945659,9,north,checking,0
25,46756.89588106698,646,126.83401694697373,8,east,checking,0
32,53248.5112630713,740,214.50860520450323,5,east,savings,0
29,45466.63237893395,526,24.353629417322768,7,west,premium,0
48,81082.77027779997,732,127.23481441136633,6,north,savings,0
35,50181.35850823132,615,43.88258050053682,11,east,checking,0
44,82488.35565218802,704,38.82762088021802,12,south,checking,0
19,67212.276431774,660,1.7389430119099862,10,south,savings,0
36,62231.000910030794,785,20.948067049397455,7,north,checking,0
42,60530.9972097628,610,55.500530335888676,12,north,checking,0
34,60906.95947324377,730,18.64391757442252,10,west,premium,0
44,26084.91130981585,657,638.7955992509561,7,east,premium,0
28,50816.74908773865,667,55.36259602506432,11,south,savings,0
48,67677.36956776482,665,20.945173380800462,10,west,savings,0
56,54266.542247888414,612,33.29956496639006,4,north,savings,0
30,33922.15229794638,678,132.90178040680604,6,east,premium,0
29,54213.93324133796,674,9.927945516186012,12,west,savings,0
48,80561.58274383238,699,297.5478634599234,8,west,checking,0
49,73703.37573302079,686,488.56330593306564,14,south,checking,0
28,54069.939859509526,743,42.503201505891134,6,east,checking,0
29,69271.7391558713,753,89.70153470683842,13,south,savings,0
31,49502.394694479226,595,3.3574640832336593,7,west,savings,0
20,29441.926197599216,749,153.5439063932078,15,south,savings,0
24,41133.010178056684,585,80.14639748514325,12,east,savings,0
23,78443.33152762297,727,47.21862578957939,15,north,savings,0
26,50890.10377256044,729,34.75900040735099,2,south,savings,0
33,51349.24030937473,527,159.20748068768643,10,south,checking,0
36,50502.42705587679,687,80.73389905573157,3,east,savings,0
49,83562.04884359511,642,29.705328575627586,6,east,savings,0
24,79389.38373043094,619,175.24697589880594,7,west,savings,0
43,88281.70350172202,788,124.88631444019698,9,east,savings,1
31,52614.321843999234,627,293.5008356469298,5,north,savings,0
33,59434.36733120643,615,18.745377073894865,10,west,savings,0
40,32250.361758688134,686,231.03338121641926,10,north,checking,0
22,77154.01639177412,734,167.90651190530696,7,east,savings,0
37,37483.30673098097,668,18.32699880726283,10,west,premium,0
35,58251.633456439435,773,178.02838561980002,10,north,savings,0
38,38540.46208550734,722,87.38780029258324,7,west,premium,0
36,46166.99759891956,505,435.02182586193845,11,east,checking,0
58,42441.0635342545,637,22.90474661203467,10,south,checking,0
27,45881.87108986273,635,154.43293705149475,4,south,premium,0
28,46913.15945276532,718,72.1851799726218,12,south,savings,0
27,46775.96807612384,470,471.33816576288825,7,west,savings,0
28,67500.0086767046,850,60.066014637463844,6,north,savings,0
27,38427.0581040622,722,491.2610221573393,5,south,savings,0
45,58308.121405208,691,347.63326462089555,10,north,savings,0
48,73269.38728458338,774,47.285379385124315,9,north,checking,0
28,47302.05453229906,850,244.0958212486578,8,east,savings,0
25,44231.216638785976,749,814.0659224490797,11,south,savings,0
38,51542.13062229624,755,43.685859090285895,13,west,savings,0
28,72695.87812541064,690,86.1119906305261,9,south,checking,0
40,57911.614464300364,668,110.15186707518045,5,south,premium,0
36,47031.78558088602,641,52.418970184408494,10,north,checking,0
18,62258.14976782059,613,2.30738200498336,7,west,savings,0
49,38465.61775245365,625,37.29406060755227,9,north,savings,0
51,65220.39265664422,571,49.67967134712337,5,south,checking,0
27,61129.10961552651,673,87.9400923182525,8,south,savings,0
30,50382.87293291674,545,28.148812258803634,5,south,premium,0
36,42421.21302329154,695,309.8359514133712,7,east,savings,0
37,41699.78616574814,677,183.07180845434303,6,east,savings,0
40,63022.260045188654,691,13.357550830632237,11,north,premium,0
54,73434.70753733593,638,157.51294582582454,8,south,premium,0
32,45440.38379456808,850,159.04862305627157,9,east,checking,0
26,61875.80055327226,788,469.29074925065305,11,south,savings,0
20,23694.59472096897,580,1.0,13,north,checking,0
26,46230.73404014201,698,42.73936975209609,14,south,savings,0
33,54534.11600693647,631,394.22958387812656,11,north,savings,0
51,41354.748745272496,598,403.5328289409277,12,north,savings,1
28,40952.40437815606,572,191.25933404043366,5,south,checking,0
36,44983.306652966705,714,217.71348394185694,9,south,checking,0
33,59382.8909248956,625,14.391244927718274,8,north,savings,0
45,52190.06472390438,757,108.19368055750765,4,east,premium,0
59,21426.53150012542,759,39.513406965354974,7,west,savings,0
28,23189.497710474006,789,29.990619314014182,5,west,savings,0
29,45897.02233214237,611,249.34931901889604,15,west,checking,0
44,61865.29879080328,718,21.76047925053337,8,north,checking,0
40,13787.42735912148,730,94.85061329898286,8,north,premium,0
52,47504.04735772554,642,418.49866537186233,10,west,checking,0
39,47106.28215223868,618,30.838292147449913,7,north,savings,0
30,75825.06667312671,808,572.4620923953695,9,north,premium,0
39,49224.67282430705,698,774.777534170425,10,south,premium,0
45,60744.83477111393,730,121.66032357859959,11,north,savings,0
42,57118.85710131195,614,27.975235364720888,3,west,checking,0
39,23041.50280289199,582,56.99260770914315,10,east,checking,0
44,66523.10824947606,634,82.87553952255193,9,east,savings,0
45,58230.94758184432,670,55.512716353097424,8,west,premium,0
47,62624.029595118845,594,49.408080998040816,4,north,savings,0
40,113893.56559654491,679,537.5682759862804,8,east,checking,0
32,23738.305907521175,544,24.972810909697504,8,south,savings,0
35,80870.44974641662,590,198.26032468161824,4,east,checking,0
46,50688.28720899467,733,1.0,8,north,checking,0
25,59309.93356604514,728,136.01889828879013,5,east,savings,0
37,54317.31632048137,648,371.4390278813818,5,west,savings,0
30,48636.454999029345,598,50.9377211067258,8,north,premium,0
34,46452.50607641862,597,30.78191137432365,10,north,checking,0
46,59942.631033595135,650,158.1949638911658,5,north,checking,0
35,32242.394549924815,731,187.03278030049768,9,south,savings,0
34,66258.68751282648,754,174.72748696662762,6,north,savings,0
20,48757.08392672119,640,57.698759530374666,8,west,checking,0
41,38048.95991439463,587,43.593439311921465,12,south,checking,0
40,48249.80713006279,701,468.2582835624736,10,south,savings,0
55,73857.2382529386,614,385.1770739319629,4,east,checking,0
30,46969.973694756656,638,91.68438066176658,10,south,savings,0
36,60376.804273144306,786,280.8093511117045,12,south,savings,0
36,44035.6558642679,746,90.31056809644407,6,east,checking,0
49,66368.8277488543,692,82.84848375828297,8,east,savings,0
33,65282.61608185306,578,25.576073934004494,4,north,savings,0
36,82729.13249944618,696,83.3750322735329,10,north,checking,0
40,52366.54081751177,765,115.63937189066628,8,north,savings,0
35,65029.8220713686,649,3.4142121254152467,12,south,checking,0
29,56471.01309308417,788,88.07853781609873,9,north,checking,0
35,74438.07672794521,783,228.0467162217357,4,east,checking,0
44,44217.51418586905,813,170.93673295744847,7,west,savings,0
23,66175.07969315922,704,151.24321865977512,6,north,savings,0
35,52079.54055824978,726,360.45271272469915,10,south,checking,0
26,54037.17734337253,793,2.7294851583482043,10,south,savings,0
45,56376.287266725594,715,122.14393991218395,13,south,checking,0
18,58783.60594640016,639,232.2153362807061,11,east,checking,0
28,53256.56435317063,644,116.91540258984493,16,west,savings,0
37,58220.6977475579,699,58.7111560285675,6,north,checking,0
49,78671.77086343277,576,21.970883719712308,9,north,premium,0
33,69781.74528422828,668,327.80442793803894,16,east,savings,0
28,68037.31888745345,767,95.44766763586958,9,south,savings,0
52,48166.907109641936,504,315.7018376864594,7,north,checking,0
19,41661.387576575136,802,132.22982651165273,3,north,savings,0
18,69329.50837356629,769,168.21710791493567,3,south,savings,0
38,68140.70188794691,643,244.6460892766575,6,south,savings,0
28,77090.06013626473,723,161.44935724284832,4,west,savings,0
23,45940.290610461554,680,76.13834029443919,15,south,checking,0
41,51556.77016959479,778,108.11888781110748,11,north,checking,0
36,30407.737562118487,758,243.7174000012158,9,east,premium,0
28,49112.93340908691,567,70.17696478001481,5,north,checking,0
21,69948.55765869172,726,73.68322124061194,13,south,premium,0
42,48002.569311577034,663,15.087477803770106,8,south,savings,0
40,64607.19692801236,686,369.03404061568244,4,south,savings,0
33,52142.45341003283,621,14.317520405659126,10,east,premium,0
52,59860.85542332341,819,156.7077801207322,11,north,savings,0
23,37784.62915276499,763,79.9592735646581,6,west,checking,0
18,56278.14174450852,620,78.03531115064736,11,east,savings,0
27,10132.96043648915,573,170.70521284176297,7,south,checking,0
33,52196.557627570226,649,10.417582031884159,4,north,premium,0
36,30542.901344272897,714,135.1016563943021,5,north,savings,1
31,73089.91774820224,699,221.78236078588884,6,south,savings,0
37,66661.11029146767,780,264.22477984464484,6,south,savings,0
21,62000.06472949121,743,28.045320872991383,9,north,savings,0
48,77815.0934073907,757,341.56545551421465,8,west,savings,0
33,40766.25218762744,706,160.13075961243587,7,north,checking,0
45,81210.44796873338,568,320.37613641650313,8,north,savings,0
37,68982.87346390577,664,99.6200413045273,10,north,savings,0
38,51451.67069171581,764,117.14383551112752,9,north,savings,0
39,72034.30220774416,675,377.06681878634254,7,west,checking,0
38,38405.59731382549,720,345.2521403121671,9,east,savings,0
40,42632.2875770849,654,89.17480686657278,16,north,checking,0
47,45871.154151404495,597,48.116068330716296,5,west,premium,0
35,47065.33437903977,670,74.92609637526753,7,west,savings,0
